Time,CwndBytes
62.73,13845
62.7915,13996
62.8035,14145
62.8155,14293
62.8275,14439
62.889,14584
62.901,14727
62.913,14869
62.925,15010
62.9864,15149
62.9985,15287
63.0105,15424
63.0225,15559
63.0345,15693
63.0899,15826
63.102,15958
63.114,16089
63.126,16219
63.138,16348
63.1934,16476
63.2235,14480
63.291,13756
63.297,13032
63.309,12308
63.315,11584
63.321,10860
63.327,6516
63.327,6837
63.339,7143
63.351,7436
63.4125,7717
63.4545,7988
63.51,8250
63.552,8504
63.6075,8750
63.6495,8989
63.705,9222
63.717,9449
63.753,9670
63.8085,9886
63.8205,10098
63.8565,10305
63.912,10508
63.924,10707
63.96,10902
64.0095,11094
64.0215,11282
64.0575,11467
64.107,11649
64.119,11828
64.155,12005
64.2044,12179
64.2165,12351
64.2285,12520
64.2585,12687
64.3079,12852
64.32,13015
64.332,13176
64.362,13335
64.4114,13492
64.4235,13647
64.4355,13800
64.4595,13951
64.5089,14101
64.5209,14249
64.533,14396
64.557,14541
64.6064,14685
64.6184,14827
64.6304,14968
64.6544,15108
64.6665,15246
64.7099,15383
64.7219,15519
64.7339,15654
64.7579,15787
64.77,15919
64.8134,16050
64.8254,16180
64.8374,16309
64.8614,16437
64.8735,16564
64.9169,16690
64.9289,16815
64.9409,16939
64.9589,17062
64.9709,17184
65.0144,17306
65.0445,14480
65.1119,13756
65.1179,13032
65.13,12308
65.136,11584
65.142,10860
65.148,6516
65.148,6837
65.16,7143
65.172,7436
65.2335,7717
65.2755,7988
65.331,8250
65.373,8504
65.4285,8750
65.4705,8989
65.5259,9222
65.538,9449
65.574,9670
65.6294,9886
65.6415,10098
65.6775,10305
65.7329,10508
65.745,10707
65.781,10902
65.8304,11094
65.8424,11282
65.8785,11467
65.9279,11649
65.9399,11828
65.9759,12005
66.0254,12179
66.0374,12351
66.0494,12520
66.0794,12687
66.1289,12852
66.1409,13015
66.1529,13176
66.1829,13335
66.2324,13492
66.2444,13647
66.2564,13800
66.2804,13951
66.3299,14101
66.3419,14249
66.3539,14396
66.3779,14541
66.4274,14685
66.4394,14827
66.4514,14968
66.4754,15108
66.4874,15246
66.5309,15383
66.5429,15519
66.5549,15654
66.5789,15787
66.5909,15919
66.6344,16050
66.6464,16180
66.6584,16309
66.6824,16437
66.6944,16564
66.7379,16690
66.7499,16815
66.7619,16939
66.7799,17062
66.7919,17184
66.8354,17306
66.8474,17427
66.8594,17547
66.8774,17666
66.8894,17784
66.9328,17901
66.9449,18018
66.9569,18134
66.9689,18249
66.9809,18363
66.9929,18477
67.0363,18590
67.0484,18702
67.0604,18814
67.0724,18925
67.0844,19035
67.0964,19145
67.1398,19254
67.1519,19362
67.1639,19470
67.1759,19577
67.1879,19684
67.1999,19790
67.2373,19895
67.2493,20000
67.2614,20104
67.2734,20208
67.2854,20311
67.2974,20414
67.3348,20516
67.3468,20618
67.3589,20719
67.3709,20820
67.3829,20920
67.3949,21020
67.4069,21119
67.4383,21218
67.4503,21316
67.4623,21414
67.4744,21511
67.4864,21608
67.4984,21705
67.5104,21801
67.5418,21897
67.5538,21992
67.5658,22087
67.5779,22181
67.5899,22275
67.6019,22369
67.6139,22462
67.6393,22555
67.6513,22647
67.6633,22739
